dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
2,32,1.0,1.0,0.5,0.2234105680288653,0.002611364709520246,3.9269908169872414,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.24182337017889594,0.00350376102849187,4.123340357836604,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.267360119596355,0.0034341260841786914,4.319689898685965,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.294131961205774,0.0036842170172841347,4.516039439535327,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.32750501207081006,0.004364630996447068,4.71238898038469,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.3668469611318607,0.004532217503655218,4.908738521234052,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.43613088791875376,0.005012211243604301,5.105088062083414,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.5112398459557305,0.006769030008876514,5.301437602932776,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.6059351866721514,0.0068789285115757656,5.497787143782138,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.7220664730255937,0.007985408092503577,5.6941366846315,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.8248073356059947,0.011071316948416983,5.890486225480862,0.9734166666666667,5000,60000,10,20,,6000,1602714103
2,32,1.0,1.0,0.5,0.912868978593544,0.011349028606696164,6.086835766330224,0.9734166666666667,5000,60000,10,20,,6000,1602714103
